"N°DPE","Date_réception_DPE","Date_établissement_DPE","Date_visite_diagnostiqueur","Modèle_DPE","N°_DPE_remplacé","Date_fin_validité_DPE","Version_DPE","N°_DPE_immeuble_associé","Appartement_non_visité_(0/1)","Méthode_application_DPE","N°_immatriculation_copropriété","N°_RPLS_logement","Invariant_fiscal_logement","Etiquette_DPE","Etiquette_GES","Type_bâtiment","Type_installation_chauffage","Type_installation_ECS_(général)","Hauteur_sous-plafond","Nombre_appartement","Nombre_niveau_immeuble","Nombre_niveau_logement","Surface_habitable_immeuble","Surface_tertiaire_immeuble","Surface_habitable_logement","Classe_inertie_bâtiment","Typologie_logement","Position_logement_dans_immeuble","Classe_altitude","Zone_climatique_","Adresse_brute","Nom__commune_(BAN)","Code_INSEE_(BAN)","N°_voie_(BAN)","Identifiant__BAN","Adresse_(BAN)","Code_postal_(BAN)","Score_BAN","Nom__rue_(BAN)","Coordonnée_cartographique_X_(BAN)","Coordonnée_cartographique_Y_(BAN)","Code_postal_(brut)","N°_étage_appartement","Nom_résidence","Complément_d'adresse_bâtiment","Cage_d'escalier","Complément_d'adresse_logement","Statut_géocodage","Nom__commune_(Brut)","N°_département_(BAN)","N°_région_(BAN)","Conso_5_usages_é_finale","Conso_5_usages/m²_é_finale","Conso_chauffage_é_finale","Conso_chauffage_dépensier_é_finale","Conso_éclairage_é_finale","Conso_ECS_é_finale","Conso_ECS_dépensier_é_finale","Conso_refroidissement_é_finale","Conso_refroidissement_dépensier_é_finale","Conso_auxiliaires_é_finale","Conso_5_usages_é_primaire","Conso_5_usages_par_m²_é_primaire","Conso_chauffage_é_primaire","Conso_chauffage_dépensier_é_primaire","Conso_éclairage_é_primaire","Conso_ECS_é_primaire","Conso_ECS_dépensier_é_primaire","Conso_refroidissement_é_primaire","Conso_refroidissement_dépensier_é_primaire","Conso_auxiliaires_é_primaire","Emission_GES_5_usages","Emission_GES_5_usages_par_m²","Emission_GES_chauffage","Emission_GES_chauffage_dépensier","Emission_GES_éclairage","Emission_GES_ECS","Emission_GES_ECS_dépensier","Emission_GES_refroidissement","Emission_GES_refroidissement_dépensier","Emission_GES_auxiliaires","Conso_5_usages_énergie_n°1","Conso_chauffage_énergie_n°1","Conso_ECS_énergie_n°1","Coût_5_usages_énergie_n°1","Coût_chauffage_énergie_n°1","Coût_ECS_énergie_n°1","Emission_GES_5_usages_énergie_n°1","Emission_GES_chauffage_par_énergie_n°1","Emission_GES_ECS_par_énergie_n°1","Type_énergie_n°1","Conso_5_usages_énergie_n°2","Conso_chauffage_énergie_n°2","Conso_ECS_énergie_n°2","Coût_5_usages_énergie_n°2","Coût_chauffage_énergie_n°2","Coût_ECS_énergie_n°2","Emission_GES_5_usages_énergie_n°2","Emission_GES_chauffage_par_énergie_n°2","Emission_GES_ECS_par_énergie_n°2","Type_énergie_n°2","Conso_5_usages_énergie_n°3","Conso_chauffage_énergie_n°3","Conso_ECS_énergie_n°3","Coût_5_usages_énergie_n°3","Coût_chauffage_énergie_n°3","Coût_ECS_énergie_n°3","Emission_GES_5_usages_énergie_n°3","Emission_GES_chauffage_par_énergie_n°3","Emission_GES_ECS_par_énergie_n°3","Type_énergie_n°3","Coût_total_5_usages","Coût_chauffage","Coût_chauffage_dépensier","Coût_éclairage","Coût_ECS_dépensier","Coût_ECS","Coût_refroidissement","Coût_refroidissement_dépensier","Coût_auxiliaires","Logement_traversant_(0/1)","Présence_brasseur_air_(0/1)","Indicateur_confort_été","Isolation_toiture_(0/1)","Protection_solaire_exterieure_(0/1)","Inertie_lourde_(0/1)","Deperditions_baies_vitrées","Deperditions_enveloppe","Déperditions_murs","Deperditions_planchers_bas","Deperditions_planchers_hauts","Déperditions_ponts_thermiques","Déperditions_portes","Déperditions_renouvellement_air","Qualité_isolation_enveloppe","Qualité_isolation_menuiseries","Qualité_isolation_murs","Qualité_isolation_plancher_bas","Ubat_W/m²_K","Qualité_isolation_plancher_haut_comble_aménagé","Besoin_chauffage","Besoin_ECS","Besoin_refroidissement","Conso_chauffage_installation_chauffage_n°1","Description_installation_chauffage_n°1","Configuration_installation_chauffage_n°1","Type_installation_chauffage_n°1","Surface_chauffée_installation_chauffage_n°1","Type_émetteur_installation_chauffage_n°1","Conso_chauffage_générateur_n°1_installation_n°1","Type_générateur_n°2_installation_n°1","Conso_chauffage_dépensier_générateur_n°1_installation_n°1","Type_énergie_générateur_n°1_installation_n°1","Type_générateur_n°1_installation_n°1","Usage_générateur_n°1_installation_n°1","Conso_chauffage_générateur_n°2_installation_n°1","Conso_chauffage_dépensier_générateur_n°2_installation_n°1","Type_énergie_générateur_n°2_installation_n°1","Usage_générateur_n°2_installation_n°1","Conso_chauffage_installation_chauffage_n°2","Description_installation_chauffage_n°2","Configuration_installation_chauffage_n°2","Type_installation_chauffage_n°2","Surface_chauffée_installation_chauffage_n°2","Type_émetteur_installation_chauffage_n°2","Conso_chauffage_générateur_n°1_installation_n°2","Conso_chauffage_dépensier_générateur_n°1_installation_n°2","Type_énergie_générateur_n°1_installation_n°2","Type_générateur_n°1_installation_n°2","Usage_générateur_n°1_installation_n°2","Conso_chauffage_générateur_n°2_installation_n°2","Conso_chauffage_dépensier_générateur_n°2_installation_n°2","Type_énergie_générateur_n°2_installation_n°2","Type_générateur_n°2_installation_n°2","Usage_générateur_n°2_installation_n°2","Clé_répartition_chauffage","Conso_é_finale_installation_ECS","Description_installation_ECS","Configuration_installation_ECS","Type_installation_ECS","Type_installation_solaire","Nombre_logements_desservis_par_installation_ECS","Production_ecs_solaire_installation","Surface_habitable_desservie_par_installation_ECS","Conso_é_finale_générateur_ECS_n°1","COP_générateur_ECS_n°1","Description_générateur_ECS_n°1","Type_énergie_générateur_ECS_n°1","Type_générateur_ECS_n°1","Usage_générateur_ECS_n°1","Volume_stockage_générateur_ECS_n°1","Conso_é_finale_générateur_ECS_n°2","COP_générateur_ECS_n°2","Description_générateur_ECS_n°2","Type_énergie_générateur_ECS_n°2","Type_générateur_ECS_n°2","Usage_générateur_ECS_n°2","Volume_stockage_générateur_ECS_n°2","Type_ventilation","Surface_ventilée","Ventilation_postérieure_2012_(0/1)","Besoin_refroidissement_annuel","Conso_refroidissement_annuel","Description_générateur_froid","Type_générateur_froid","Surface_climatisée","Catégorie_ENR","Electricité_PV_autoconsommée","Système_production_électricité_origine_renouvelable","Présence_production_PV_(0/1)","Production_électricité_PV_kWh","Production_électricité_PV_kWh/m²","Surface_totale_capteurs_photovoltaïque","Nombre_module","Type_énergie_principale_chauffage","Type_énergie_principale_ECS","Déperditions_totales_logement","Déperditions_totales_bâtiment","Conso_5_usages_é_finale_énergie_n°1"
"2369N1890635V","2023-06-07","2023-06-06","2023-05-09","DPE NEUF logement : RT2012",,"2033-06-05",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,20,1,1,1494.5,,91.3,,,,,,"32 Saint Nestor","Lyon","69388","32","69388_6485_00032","32 Rue Saint Nestor 69008 Lyon","69008",0.69,"Rue Saint Nestor",845265.87,6517609.09,"69008",,,,,"1-BAT B-1-Lgt B041 type T4 RDC","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",5523.7,60.5,2686.4,3116.3,47.3,2564.4,3615.8,0,0,0,6975.3,76.4,3142.6,3645.5,108.8,3205.1,4519.2,0,0,0,1078.4,11.8,557.9,647.1,3.3,502.3,708.2,0,0,0,,,,,259.7,230.4,0,,,"Gaz naturel",,,,,101.4,142.4,3.3,,,"Électricité",,,,,,,,,,,812.8,361.2,418.9,163.7,525.6,372.8,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","bonne",0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4407
"2369N4037312I","2023-11-27","2023-11-26","2023-11-13","DPE NEUF logement : RT2012",,"2033-11-25",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,22,1,1,1390,,61.4,,,,,,"19 Miriam Makeba","Lyon","69388","19","69388_4829_00019","19 Rue Miriam Makeba 69008 Lyon","69008",0.69,"Rue Miriam Makeba",844343.05,6516517.38,"69008",,,,,"1-Batiment C4-5-Lgt C4_14 type T3, R+1","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4382.8,71.4,1951.7,2264,37.6,2244.6,3164.8,0,0,2.4,4625.3,75.3,1951.7,2264,86.6,2244.6,3164.8,0,0,5.4,436.4,7.1,197.1,228.7,2.6,226.7,319.6,0,0,0.2,,,,,153.6,176.7,0,,,"Réseau de Chauffage urbain",,,,,0,0,2.7,,,"Électricité",,,,,,,,,,,384.4,153.6,178.2,129.8,249.1,176.7,0,0,8.1,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,4196.3
"2369N1082968S","2023-03-31","2023-03-30","2023-03-27","DPE NEUF logement : RT2012",,"2033-03-29",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,24,1,1,1419.4,,74.3,,,,,,"55 Rue Hugues Guerin","Lyon","69388","55","69388_3580_00055","55 Rue Hugues Guérin 69008 Lyon","69008",0.8,"Rue Hugues Guérin",845942.35,6515486.47,"69008",,,,,"1-A-4-A-04","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4817.4,64.8,3000.8,3480.9,44.1,1626.7,2293.7,0,0,0,5331.5,71.7,3137.9,3640,101.4,1756.8,2477.1,0,0,0,1031.5,13.9,665.6,772.1,3,353,497.8,0,0,0,,,,,322,169.8,0,,,"Gaz naturel",,,,,30.6,29,3,,,"Électricité",,,,,,,,,,,606.5,352.6,409,151.9,280.3,198.8,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","très bonne",0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4422
"2369N1083033F","2023-03-31","2023-03-30","2023-03-27","DPE NEUF logement : RT2012",,"2033-03-29",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,24,1,1,1419.4,,34.8,,,,,,"55 Rue Hugues Guerin","Lyon","69388","55","69388_3580_00055","55 Rue Hugues Guérin 69008 Lyon","69008",0.8,"Rue Hugues Guérin",845942.35,6515486.47,"69008",,,,,"1-A-23-A-52","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",2462.2,70.8,1185,1374.6,20.6,1188.3,1675.5,0,0,0,2726.9,78.4,1239.1,1437.4,47.5,1283.3,1809.5,0,0,0,526.8,15.1,262.8,304.9,1.4,257.9,363.6,0,0,0,,,,,127.1,124,0,,,"Gaz naturel",,,,,12.1,21.2,1.4,,,"Électricité",,,,,,,,,,,310.2,139.2,161.5,71.1,204.8,145.2,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","très bonne",0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,2258.5
"2369N4037322S","2023-11-27","2023-11-26","2023-11-13","DPE NEUF logement : RT2012",,"2033-11-25",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,22,1,1,1390,,45.1,,,,,,"19 Miriam Makeba","Lyon","69388","19","69388_4829_00019","19 Rue Miriam Makeba 69008 Lyon","69008",0.69,"Rue Miriam Makeba",844343.05,6516517.38,"69008",,,,,"1-Batiment C4-8-Lgt C4_23 type T2, R+2","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3194.5,70.8,1066.9,1237.7,27.6,1990.6,2806.7,0,0,1.7,3372.6,74.8,1066.9,1237.7,63.6,1990.6,2806.7,0,0,4,318.1,7.1,107.8,125,1.9,201,283.5,0,0,0.1,,,,,84,156.7,0,,,"Réseau de Chauffage urbain",,,,,0,0,2,,,"Électricité",,,,,,,,,,,280.4,84,97.4,95.3,220.9,156.7,0,0,6,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,3057.5
"2369N3881700G","2023-11-15","2023-10-15","2023-09-12","DPE NEUF logement : RT2012","2369N3471134G","2033-10-14",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,10,1,1,648,,63.2,,,,,,"19 Miriam Makeba","Lyon","69388","19","69388_4829_00019","19 Rue Miriam Makeba 69008 Lyon","69008",0.69,"Rue Miriam Makeba",844343.05,6516517.38,"69008",,,,,"2-Batiment C5-8-Lgt C5_22 type T3, R+2","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",5114.2,80.9,2668.3,3095.2,36.3,2279.2,3213.7,0,0,2.4,5330.9,84.3,2668.3,3095.2,83.4,2279.2,3213.7,0,0,5.6,511,8.1,269.5,312.6,2.5,230.2,324.6,0,0,0.2,,,,,209.9,179.4,0,,,"Réseau de Chauffage urbain",,,,,0,0,2.7,,,"Électricité",,,,,,,,,,,437.7,209.9,243.5,125,253,179.4,0,0,8.3,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,4947.5
"2369N1890634U","2023-06-07","2023-06-06","2023-05-09","DPE NEUF logement : RT2012",,"2033-06-05",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,6,1,1,380.8,,60.1,,,,,,"32 Saint Nestor","Lyon","69388","32","69388_6485_00032","32 Rue Saint Nestor 69008 Lyon","69008",0.69,"Rue Saint Nestor",845265.87,6517609.09,"69008",,,,,"1-BAT B-5-Lgt B532 type T3 R+5","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",5247.9,87.3,2803.2,3251.7,42.1,2193.3,3092.5,0,0,0,5627.5,93.6,2830.7,3283.6,96.8,2218.5,3128.1,0,0,0,1144.7,19,633.2,734.5,2.9,494.7,697.6,0,0,0,,,,,309.4,241.8,0,,,"Gaz naturel",,,,,6.1,5.6,2.9,,,"Électricité",,,,,,,,,,,635.8,315.5,366,145,348.8,247.4,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","bonne",0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4955.9
"2369N1889426I","2023-06-07","2023-06-05","2023-05-09","DPE NEUF logement : RT2012",,"2033-06-04",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,18,1,1,1099.4,,66.6,,,,,,"30 Saint Nestor","Lyon","69388","30","69388_6485_00030","30 Rue Saint Nestor 69008 Lyon","69008",0.69,"Rue Saint Nestor",845259.2,6517611.26,"69008",,,,,"1-BAT A-13-Lgt A433 type T3 R+4","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4599.1,69.1,2119.3,2458.4,34.6,2258.2,3184.1,0,0,4.9,5548.4,83.3,2367.7,2746.5,79.6,2671.3,3766.5,0,0,11.4,928.7,13.9,452.8,525.3,2.4,461.1,650.2,0,0,0.3,,,,,214.4,215.8,0,,,"Gaz naturel",,,,,55.4,92.2,2.7,,,"Électricité",,,,,,,,,,,642.1,269.9,313,119.3,434.2,308,0,0,17,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","bonne",0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3868.8
"2369N1890627N","2023-06-07","2023-06-06","2023-05-09","DPE NEUF logement : RT2012",,"2033-06-05",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,6,1,1,380.8,,60,,,,,,"32 Saint Nestor","Lyon","69388","32","69388_6485_00032","32 Rue Saint Nestor 69008 Lyon","69008",0.69,"Rue Saint Nestor",845265.87,6517609.09,"69008",,,,,"1-BAT B-1-Lgt B132 type T3 R+1","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",5272.6,87.8,2829.9,3282.7,42,2191.8,3090.4,0,0,0,5651.8,94.2,2857.7,3314.9,96.6,2217,3126,0,0,0,1150.4,19.2,639.2,741.5,2.9,494.4,697.1,0,0,0,,,,,312.3,241.6,0,,,"Gaz naturel",,,,,6.2,5.6,2.9,,,"Électricité",,,,,,,,,,,638.5,318.5,369.5,144.8,348.6,247.2,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","bonne",0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4981
"2369N1523817L","2023-05-09","2023-05-08","2023-04-10","DPE NEUF logement : RT2012",,"2033-05-07",2.2,"2369N1523800U",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,15,1,1,674.4,,43.9,,,,,,"16 rue Professeur Morat","Lyon","69388","16","69388_5780_00016","16 Rue Professeur Morat 69008 Lyon","69008",0.81,"Rue Professeur Morat",846216.98,6516803.44,"69008",,,,,"3-Bâtiment C-11-C303 - T2 - R+3","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4055.8,92.3,1876.5,2176.8,26.4,2051.9,2893.1,0,0,1.8,5016.9,114.2,2124,2463.8,60.7,3665.7,2599.8,0,0,4,803.9,18.3,397.8,461.4,1.8,560.5,397.5,0,0,0.1,,,,,187.5,181.3,0,,,"Gaz naturel",,,,,55.2,122.3,1.9,,,"Électricité",,,,,,,,,,,583.3,242.7,281.6,91,428,303.6,0,0,6.1,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3316.5
"2369N4118489N","2023-11-30","2023-11-29","2023-11-09","DPE NEUF logement : RT2012",,"2033-11-28",2.3,"2369N4118466Q",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,15,1,1,866.8,,32.8,,,,,,"18 rue Professeur Morat","Lyon","69388","18","69388_5780_00018","18 Rue Professeur Morat 69008 Lyon","69008",0.81,"Rue Professeur Morat",846202.35,6516793.87,"69008",,,,,"1-Bâtiment D-13-D402 - T1 - R+4","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",2434.5,74.2,900.5,1044.6,21.1,1439.8,2030.2,0,0,1.2,2582.5,78.7,910.5,1056.2,48.5,1455.4,2052.2,0,0,2.9,534.6,16.3,203.3,235.8,1.5,324.9,458.1,0,0,0.1,,,,,99.3,158.8,0,,,"Gaz naturel",,,,,2.2,3.5,1.5,,,"Électricité",,,,,,,,,,,291.1,101.5,117.8,72.7,228.8,162.3,0,0,4.3,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,2320.7
"2369N1890674I","2023-06-07","2023-06-06","2023-05-09","DPE NEUF logement : RT2012",,"2033-06-05",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,20,1,1,1494.5,,79.4,,,,,,"32 Saint Nestor","Lyon","69388","32","69388_6485_00032","32 Rue Saint Nestor 69008 Lyon","69008",0.69,"Rue Saint Nestor",845265.87,6517609.09,"69008",,,,,"1-BAT B-17-Lgt B544 type T4 R+5","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4483.3,56.5,1828.3,2120.9,41.1,2417.7,3408.9,0,0,0,5706.3,71.9,2138.8,2481,94.6,3021.7,4260.6,0,0,0,869.1,10.9,379.7,440.4,2.8,473.5,667.7,0,0,0,,,,,176.8,217.2,0,,,"Gaz naturel",,,,,69,134.3,2.8,,,"Électricité",,,,,,,,,,,665.8,245.8,285.1,142.4,495.6,351.5,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","bonne",0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3542.5
"2369N0386465D","2023-02-06","2023-02-05","2023-02-05","DPE NEUF logement : RT2012",,"2033-02-04",2.2,"2369N0386462A",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,11,1,1,900,,75.2,,,,,,"24, 26, 28 Rue Berthe Morisot","Lyon","69388","28","69388_0895_00028","28 Rue Berthe Morisot 69008 Lyon","69008",0.68,"Rue Berthe Morisot",846679.38,6516583.86,"69008",,,,,"2-Bâtiment C-2-C11","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",6044.6,80.4,1989.1,2307.3,42.1,3682.3,5192.1,0,0,27.1,6529.7,86.9,1989.1,2307.3,96.8,5192.1,3682.3,0,0,62.2,552,7.3,185,214.6,2.9,482.9,342.5,0,0,1.7,,,,,156.6,289.8,0,,,"Réseau de Chauffage urbain",,,,,0,0,4.6,,,"Électricité",,,,,,,,,,,554.6,156.6,181.6,145.1,408.6,289.8,0,0,93.3,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,5671.4
"2369N3396975Z","2023-10-10","2023-10-08","2023-10-05","DPE NEUF logement : RT2012",,"2033-10-07",2.3,"2369N3396969T",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,9,1,1,538.8,,42.5,,,,,,"41 Rue Professeur Ranvier","Lyon","69388","41","69388_5795_00041","41 Rue Professeur Ranvier 69008 Lyon","69008",0.81,"Rue Professeur Ranvier",846713.8,6516530.37,"69008",,,,,"2-Bâtiment B-3-A103","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3294.9,77.5,1667.4,1934.2,24.2,1492,2103.8,0,0,0,3471,81.7,1667.4,1934.2,55.6,1492,2103.8,0,0,0,726.3,17.1,378.5,439.1,1.7,338.7,477.6,0,0,0,,,,,185.4,165.9,0,,,"Gaz naturel",,,,,0,0,1.7,,,"Électricité",,,,,,,,,,,390.7,185.4,215.1,83.3,234,165.9,0,0,0,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3159.5
"2369N3881704K","2023-11-15","2023-10-15","2023-09-12","DPE NEUF logement : RT2012","2369N3471139L","2033-10-14",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,10,1,1,648,,80.1,,,,,,"19 Miriam Makeba","Lyon","69388","19","69388_4829_00019","19 Rue Miriam Makeba 69008 Lyon","69008",0.69,"Rue Miriam Makeba",844343.05,6516517.38,"69008",,,,,"2-Batiment C5-10-Lgt C5_24 type T4, R+2","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4988.1,62.3,2283.5,2648.9,46,2493.4,3515.6,0,0,3.1,5262.8,65.7,2283.5,2648.9,105.7,2493.4,3515.6,0,0,7,496.8,6.2,230.6,267.5,3.2,251.8,355.1,0,0,0.2,,,,,179.7,196.3,0,,,"Réseau de Chauffage urbain",,,,,0,0,3.4,,,"Électricité",,,,,,,,,,,437.2,179.7,208.4,158.4,276.7,196.3,0,0,10.6,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,4776.9
"2369N1155808G","2023-04-06","2023-04-05","2023-04-05","DPE NEUF logement : RT2012",,"2033-04-04",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,23,1,1,1610.3,,75.9,,,,,,"5 avenue Pierre Millon","Lyon","69388","5","69388_5485_00005","5 Avenue Pierre Millon 69008 Lyon","69008",0.8,"Avenue Pierre Millon",846694.14,6515989.15,"69008",,,,,"3-Bâtiment B-19-DPE 2342-19-Logement 241-T4 au R+4","adresse non géocodée ban car aucune correspondance trouvée","Lyon","69","84",4444.2,58.6,2060.9,2390.6,42,2161,3047.1,0,0,0,4733.1,62.4,2060.9,2390.6,96.7,2161,3047.1,0,0,0,973.3,12.8,467.8,542.7,2.9,490.6,691.7,0,0,0,,,,,229.2,240.3,0,,,"Gaz naturel",,,,,0,0,2.9,,,"Électricité",,,,,,,,,,,534,229.2,265.9,145,338.9,240.3,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","bonne",0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4221.9
"2369N4037344O","2023-11-27","2023-11-26","2023-11-13","DPE NEUF logement : RT2012",,"2033-11-25",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,22,1,1,1390,,61.3,,,,,,"19 Miriam Makeba","Lyon","69388","19","69388_4829_00019","19 Rue Miriam Makeba 69008 Lyon","69008",0.69,"Rue Miriam Makeba",844343.05,6516517.38,"69008",,,,,"1-Batiment C4-13-Lgt C4_34 type T3, R+3","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4064.9,66.3,1635.4,1897,37.6,2243.3,3163.1,0,0,2.3,4307,70.3,1635.4,1897,86.4,2243.3,3163.1,0,0,5.4,404.3,6.6,165.2,191.6,2.6,226.6,319.5,0,0,0.2,,,,,128.7,176.6,0,,,"Réseau de Chauffage urbain",,,,,0,0,2.7,,,"Électricité",,,,,,,,,,,359.3,128.7,149.3,129.5,248.9,176.6,0,0,8.1,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,3878.7
